,election_year,fips,election_type,office,seat_status,democratic_raw_votes,republican_raw_votes,senate_raw_county_vote_totals_two_party
75111,2010.0,38057,G,SEN,Democratic open seat,691.0,2895.0,3586.0
75112,2012.0,38057,G,SEN,Democratic open seat,1807.0,2627.0,4434.0
75113,2016.0,38057,G,SEN,Republican Senator re-election,470.0,4041.0,4511.0
75114,2018.0,38057,G,SEN,Democratic Senator re-election,1061.0,2941.0,4002.0
75148,2004.0,38059,G,SEN,Democratic Senator re-election,7895.0,4676.0,12571.0
75149,2006.0,38059,G,SEN,Democratic Senator re-election,6260.0,3084.0,9344.0
75150,2010.0,38059,G,SEN,Democratic open seat,2242.0,7422.0,9664.0
75151,2012.0,38059,G,SEN,Democratic open seat,6325.0,7135.0,13460.0
75152,2016.0,38059,G,SEN,Republican Senator re-election,2104.0,12963.0,15067.0
75153,2018.0,38059,G,SEN,Democratic Senator re-election,5175.0,9583.0,14758.0
75187,2004.0,38061,G,SEN,Democratic Senator re-election,2389.0,643.0,3032.0
75188,2006.0,38061,G,SEN,Democratic Senator re-election,1617.0,498.0,2115.0
75189,2010.0,38061,G,SEN,Democratic open seat,664.0,1450.0,2114.0
75190,2012.0,38061,G,SEN,Democratic open seat,1745.0,1673.0,3418.0
75191,2016.0,38061,G,SEN,Republican Senator re-election,892.0,2980.0,3872.0
75192,2018.0,38061,G,SEN,Democratic Senator re-election,1605.0,2208.0,3813.0
75226,2004.0,38063,G,SEN,Democratic Senator re-election,1443.0,488.0,1931.0
75227,2006.0,38063,G,SEN,Democratic Senator re-election,1153.0,316.0,1469.0
75228,2010.0,38063,G,SEN,Democratic open seat,381.0,1160.0,1541.0
75229,2012.0,38063,G,SEN,Democratic open seat,993.0,670.0,1663.0
75230,2016.0,38063,G,SEN,Republican Senator re-election,323.0,1343.0,1666.0
75231,2018.0,38063,G,SEN,Democratic Senator re-election,866.0,770.0,1636.0
75265,2004.0,38065,G,SEN,Democratic Senator re-election,673.0,449.0,1122.0
75266,2006.0,38065,G,SEN,Democratic Senator re-election,581.0,303.0,884.0
75267,2010.0,38065,G,SEN,Democratic open seat,154.0,726.0,880.0
75268,2012.0,38065,G,SEN,Democratic open seat,446.0,555.0,1001.0
75269,2016.0,38065,G,SEN,Republican Senator re-election,74.0,915.0,989.0
75270,2018.0,38065,G,SEN,Democratic Senator re-election,250.0,717.0,967.0
75304,2004.0,38067,G,SEN,Democratic Senator re-election,2625.0,1240.0,3865.0
75305,2006.0,38067,G,SEN,Democratic Senator re-election,2284.0,703.0,2987.0
75306,2010.0,38067,G,SEN,Democratic open seat,447.0,2181.0,2628.0
75307,2012.0,38067,G,SEN,Democratic open seat,1672.0,1579.0,3251.0
75308,2016.0,38067,G,SEN,Republican Senator re-election,453.0,2644.0,3097.0
75309,2018.0,38067,G,SEN,Democratic Senator re-election,1132.0,1814.0,2946.0
75343,2004.0,38069,G,SEN,Democratic Senator re-election,1479.0,719.0,2198.0
75344,2006.0,38069,G,SEN,Democratic Senator re-election,1409.0,541.0,1950.0
75345,2010.0,38069,G,SEN,Democratic open seat,339.0,1571.0,1910.0
75346,2012.0,38069,G,SEN,Democratic open seat,1027.0,1136.0,2163.0
75347,2016.0,38069,G,SEN,Republican Senator re-election,225.0,1816.0,2041.0
75348,2018.0,38069,G,SEN,Democratic Senator re-election,711.0,1168.0,1879.0
75382,2004.0,38071,G,SEN,Democratic Senator re-election,3567.0,1362.0,4929.0
75383,2006.0,38071,G,SEN,Democratic Senator re-election,2953.0,842.0,3795.0
75384,2010.0,38071,G,SEN,Democratic open seat,862.0,3253.0,4115.0
75385,2012.0,38071,G,SEN,Democratic open seat,2766.0,2229.0,4995.0
75386,2016.0,38071,G,SEN,Republican Senator re-election,869.0,4291.0,5160.0
75387,2018.0,38071,G,SEN,Democratic Senator re-election,2336.0,2668.0,5004.0
75421,2004.0,38073,G,SEN,Democratic Senator re-election,2060.0,546.0,2606.0
75422,2006.0,38073,G,SEN,Democratic Senator re-election,1669.0,417.0,2086.0
75423,2010.0,38073,G,SEN,Democratic open seat,538.0,1313.0,1851.0
75424,2012.0,38073,G,SEN,Democratic open seat,1669.0,755.0,2424.0
75425,2016.0,38073,G,SEN,Republican Senator re-election,463.0,1793.0,2256.0
75426,2018.0,38073,G,SEN,Democratic Senator re-election,1399.0,890.0,2289.0
75460,2004.0,38075,G,SEN,Democratic Senator re-election,1078.0,390.0,1468.0
75461,2006.0,38075,G,SEN,Democratic Senator re-election,823.0,251.0,1074.0
75462,2010.0,38075,G,SEN,Democratic open seat,209.0,832.0,1041.0
75463,2012.0,38075,G,SEN,Democratic open seat,580.0,676.0,1256.0
75464,2016.0,38075,G,SEN,Republican Senator re-election,104.0,1140.0,1244.0
75465,2018.0,38075,G,SEN,Democratic Senator re-election,356.0,832.0,1188.0
75499,2004.0,38077,G,SEN,Democratic Senator re-election,5779.0,2369.0,8148.0
75500,2006.0,38077,G,SEN,Democratic Senator re-election,3805.0,1591.0,5396.0
75501,2010.0,38077,G,SEN,Democratic open seat,1205.0,4322.0,5527.0
75502,2012.0,38077,G,SEN,Democratic open seat,4445.0,3135.0,7580.0
75503,2016.0,38077,G,SEN,Republican Senator re-election,1117.0,6074.0,7191.0
75504,2018.0,38077,G,SEN,Democratic Senator re-election,3943.0,3316.0,7259.0
75538,2004.0,38079,G,SEN,Democratic Senator re-election,3385.0,668.0,4053.0
75539,2006.0,38079,G,SEN,Democratic Senator re-election,3244.0,377.0,3621.0
75540,2010.0,38079,G,SEN,Democratic open seat,1754.0,2089.0,3843.0
75541,2012.0,38079,G,SEN,Democratic open seat,3662.0,902.0,4564.0
75542,2016.0,38079,G,SEN,Republican Senator re-election,1701.0,1801.0,3502.0
75543,2018.0,38079,G,SEN,Democratic Senator re-election,4042.0,993.0,5035.0
75577,2004.0,38081,G,SEN,Democratic Senator re-election,1683.0,514.0,2197.0
75578,2006.0,38081,G,SEN,Democratic Senator re-election,1319.0,361.0,1680.0
75579,2010.0,38081,G,SEN,Democratic open seat,546.0,1038.0,1584.0
75580,2012.0,38081,G,SEN,Democratic open seat,1321.0,679.0,2000.0
75581,2016.0,38081,G,SEN,Republican Senator re-election,423.0,1513.0,1936.0
75582,2018.0,38081,G,SEN,Democratic Senator re-election,1171.0,821.0,1992.0
75616,2004.0,38083,G,SEN,Democratic Senator re-election,512.0,429.0,941.0
75617,2006.0,38083,G,SEN,Democratic Senator re-election,467.0,309.0,776.0
75618,2010.0,38083,G,SEN,Democratic open seat,111.0,661.0,772.0
75619,2012.0,38083,G,SEN,Democratic open seat,299.0,521.0,820.0
75620,2016.0,38083,G,SEN,Republican Senator re-election,60.0,703.0,763.0
75621,2018.0,38083,G,SEN,Democratic Senator re-election,179.0,607.0,786.0
75655,2004.0,38085,G,SEN,Democratic Senator re-election,996.0,146.0,1142.0
75656,2006.0,38085,G,SEN,Democratic Senator re-election,692.0,117.0,809.0
75657,2010.0,38085,G,SEN,Democratic open seat,327.0,426.0,753.0
75658,2012.0,38085,G,SEN,Democratic open seat,963.0,185.0,1148.0
75659,2016.0,38085,G,SEN,Republican Senator re-election,633.0,426.0,1059.0
75660,2018.0,38085,G,SEN,Democratic Senator re-election,1211.0,221.0,1432.0
75694,2004.0,38087,G,SEN,Democratic Senator re-election,251.0,184.0,435.0
75695,2006.0,38087,G,SEN,Democratic Senator re-election,247.0,133.0,380.0
75696,2010.0,38087,G,SEN,Democratic open seat,49.0,279.0,328.0
75697,2012.0,38087,G,SEN,Democratic open seat,149.0,294.0,443.0
75698,2016.0,38087,G,SEN,Republican Senator re-election,25.0,388.0,413.0
75699,2018.0,38087,G,SEN,Democratic Senator re-election,73.0,307.0,380.0
75733,2004.0,38089,G,SEN,Democratic Senator re-election,6729.0,3618.0,10347.0
75734,2006.0,38089,G,SEN,Democratic Senator re-election,4893.0,2137.0,7030.0
75735,2010.0,38089,G,SEN,Democratic open seat,1179.0,6421.0,7600.0
75736,2012.0,38089,G,SEN,Democratic open seat,4110.0,7393.0,11503.0
75737,2016.0,38089,G,SEN,Republican Senator re-election,1101.0,10635.0,11736.0
75738,2018.0,38089,G,SEN,Democratic Senator re-election,3151.0,8945.0,12096.0
75772,2004.0,38091,G,SEN,Democratic Senator re-election,1010.0,209.0,1219.0
75773,2006.0,38091,G,SEN,Democratic Senator re-election,826.0,213.0,1039.0
75774,2010.0,38091,G,SEN,Democratic open seat,293.0,602.0,895.0
75775,2012.0,38091,G,SEN,Democratic open seat,641.0,398.0,1039.0
75776,2016.0,38091,G,SEN,Republican Senator re-election,204.0,791.0,995.0
75777,2018.0,38091,G,SEN,Democratic Senator re-election,557.0,399.0,956.0
75811,2004.0,38093,G,SEN,Democratic Senator re-election,6936.0,3170.0,10106.0
75812,2006.0,38093,G,SEN,Democratic Senator re-election,4760.0,2342.0,7102.0
75813,2010.0,38093,G,SEN,Democratic open seat,1596.0,6011.0,7607.0
75814,2012.0,38093,G,SEN,Democratic open seat,4800.0,4654.0,9454.0
75815,2016.0,38093,G,SEN,Republican Senator re-election,1329.0,8392.0,9721.0
75816,2018.0,38093,G,SEN,Democratic Senator re-election,4027.0,5489.0,9516.0
75850,2004.0,38095,G,SEN,Democratic Senator re-election,1068.0,334.0,1402.0
75851,2006.0,38095,G,SEN,Democratic Senator re-election,1045.0,223.0,1268.0
75852,2010.0,38095,G,SEN,Democratic open seat,247.0,767.0,1014.0
75853,2012.0,38095,G,SEN,Democratic open seat,699.0,472.0,1171.0
75854,2016.0,38095,G,SEN,Republican Senator re-election,179.0,952.0,1131.0
75855,2018.0,38095,G,SEN,Democratic Senator re-election,497.0,624.0,1121.0
75889,2004.0,38097,G,SEN,Democratic Senator re-election,3154.0,1085.0,4239.0
75890,2006.0,38097,G,SEN,Democratic Senator re-election,1949.0,725.0,2674.0
75891,2010.0,38097,G,SEN,Democratic open seat,765.0,2262.0,3027.0
75892,2012.0,38097,G,SEN,Democratic open seat,2311.0,1589.0,3900.0
75893,2016.0,38097,G,SEN,Republican Senator re-election,747.0,3062.0,3809.0
75894,2018.0,38097,G,SEN,Democratic Senator re-election,1988.0,1735.0,3723.0
75928,2004.0,38099,G,SEN,Democratic Senator re-election,3667.0,1541.0,5208.0
75929,2006.0,38099,G,SEN,Democratic Senator re-election,2823.0,951.0,3774.0
75930,2010.0,38099,G,SEN,Democratic open seat,767.0,3235.0,4002.0
75931,2012.0,38099,G,SEN,Democratic open seat,2645.0,2151.0,4796.0
75932,2016.0,38099,G,SEN,Republican Senator re-election,749.0,3788.0,4537.0
75933,2018.0,38099,G,SEN,Democratic Senator re-election,1937.0,2550.0,4487.0
75967,2004.0,38101,G,SEN,Democratic Senator re-election,17182.0,8073.0,25255.0
75968,2006.0,38101,G,SEN,Democratic Senator re-election,11842.0,5086.0,16928.0
75969,2010.0,38101,G,SEN,Democratic open seat,3453.0,15465.0,18918.0
75970,2012.0,38101,G,SEN,Democratic open seat,11230.0,13888.0,25118.0
75971,2016.0,38101,G,SEN,Republican Senator re-election,3309.0,22538.0,25847.0
75972,2018.0,38101,G,SEN,Democratic Senator re-election,8856.0,15105.0,23961.0
76006,2004.0,38103,G,SEN,Democratic Senator re-election,1684.0,887.0,2571.0
76007,2006.0,38103,G,SEN,Democratic Senator re-election,1294.0,631.0,1925.0
76008,2010.0,38103,G,SEN,Democratic open seat,387.0,1774.0,2161.0
76009,2012.0,38103,G,SEN,Democratic open seat,982.0,1363.0,2345.0
76010,2016.0,38103,G,SEN,Republican Senator re-election,239.0,2080.0,2319.0
76011,2018.0,38103,G,SEN,Democratic Senator re-election,622.0,1601.0,2223.0
76045,2004.0,38105,G,SEN,Democratic Senator re-election,5733.0,3144.0,8877.0
76046,2006.0,38105,G,SEN,Democratic Senator re-election,3871.0,1819.0,5690.0
76047,2010.0,38105,G,SEN,Democratic open seat,939.0,5274.0,6213.0
76048,2012.0,38105,G,SEN,Democratic open seat,3142.0,6541.0,9683.0
76049,2016.0,38105,G,SEN,Republican Senator re-election,1180.0,10750.0,11930.0
76050,2018.0,38105,G,SEN,Democratic Senator re-election,2976.0,8117.0,11093.0
76083,2004.0,39001,G,SEN,Republican Senator re-election,3211.0,8303.0,11514.0
76084,2006.0,39001,G,SEN,Republican Senator re-election,3903.0,4667.0,8570.0
76085,2010.0,39001,G,SEN,Republican open seat,2003.0,6116.0,8119.0
76086,2012.0,39001,G,SEN,Democratic Senator re-election,3924.0,6410.0,10334.0
76087,2016.0,39001,G,SEN,Republican Senator re-election,2181.0,8489.0,10670.0
76088,2018.0,39001,G,SEN,Democratic Senator re-election,2635.0,6000.0,8635.0
76121,2004.0,39003,G,SEN,Republican Senator re-election,13106.0,33463.0,46569.0
76122,2006.0,39003,G,SEN,Republican Senator re-election,16597.0,19521.0,36118.0
76123,2010.0,39003,G,SEN,Republican open seat,9580.0,22612.0,32192.0
76124,2012.0,39003,G,SEN,Democratic Senator re-election,17456.0,28817.0,46273.0
76125,2016.0,39003,G,SEN,Republican Senator re-election,10900.0,32085.0,42985.0
76126,2018.0,39003,G,SEN,Democratic Senator re-election,14429.0,21492.0,35921.0
76159,2004.0,39005,G,SEN,Republican Senator re-election,6322.0,18207.0,24529.0
76160,2006.0,39005,G,SEN,Republican Senator re-election,8890.0,10299.0,19189.0
76161,2010.0,39005,G,SEN,Republican open seat,4198.0,12216.0,16414.0
76162,2012.0,39005,G,SEN,Democratic Senator re-election,8006.0,14260.0,22266.0
76163,2016.0,39005,G,SEN,Republican Senator re-election,5083.0,17410.0,22493.0
76164,2018.0,39005,G,SEN,Democratic Senator re-election,6472.0,12048.0,18520.0
76197,2004.0,39007,G,SEN,Republican Senator re-election,18378.0,25998.0,44376.0
76198,2006.0,39007,G,SEN,Republican Senator re-election,21151.0,13078.0,34229.0
76199,2010.0,39007,G,SEN,Republican open seat,12740.0,15242.0,27982.0
76200,2012.0,39007,G,SEN,Democratic Senator re-election,21973.0,17780.0,39753.0
76201,2016.0,39007,G,SEN,Republican Senator re-election,14097.0,23443.0,37540.0
76202,2018.0,39007,G,SEN,Democratic Senator re-election,16473.0,15794.0,32267.0
76235,2004.0,39009,G,SEN,Republican Senator re-election,13778.0,14992.0,28770.0
76236,2006.0,39009,G,SEN,Republican Senator re-election,13988.0,5839.0,19827.0
76237,2010.0,39009,G,SEN,Republican open seat,10037.0,5913.0,15950.0
76238,2012.0,39009,G,SEN,Democratic Senator re-election,17662.0,8066.0,25728.0
76239,2016.0,39009,G,SEN,Republican Senator re-election,15077.0,11247.0,26324.0
76240,2018.0,39009,G,SEN,Democratic Senator re-election,15472.0,7126.0,22598.0
76273,2004.0,39011,G,SEN,Republican Senator re-election,4785.0,17771.0,22556.0
76274,2006.0,39011,G,SEN,Republican Senator re-election,6845.0,10142.0,16987.0
76275,2010.0,39011,G,SEN,Republican open seat,3217.0,12599.0,15816.0
76276,2012.0,39011,G,SEN,Democratic Senator re-election,5417.0,16481.0,21898.0
76277,2016.0,39011,G,SEN,Republican Senator re-election,3044.0,19414.0,22458.0
76278,2018.0,39011,G,SEN,Democratic Senator re-election,5557.0,13603.0,19160.0
76311,2004.0,39013,G,SEN,Republican Senator re-election,13469.0,18868.0,32337.0
76312,2006.0,39013,G,SEN,Republican Senator re-election,15490.0,8056.0,23546.0
76313,2010.0,39013,G,SEN,Republican open seat,10912.0,11365.0,22277.0
76314,2012.0,39013,G,SEN,Democratic Senator re-election,15021.0,14370.0,29391.0
76315,2016.0,39013,G,SEN,Republican Senator re-election,9305.0,19712.0,29017.0
76316,2018.0,39013,G,SEN,Democratic Senator re-election,11603.0,13159.0,24762.0
76349,2004.0,39015,G,SEN,Republican Senator re-election,5474.0,13730.0,19204.0
76350,2006.0,39015,G,SEN,Republican Senator re-election,6850.0,7247.0,14097.0
76351,2010.0,39015,G,SEN,Republican open seat,3143.0,10013.0,13156.0
76352,2012.0,39015,G,SEN,Democratic Senator re-election,6613.0,10473.0,17086.0
76353,2016.0,39015,G,SEN,Republican Senator re-election,3490.0,14824.0,18314.0
76354,2018.0,39015,G,SEN,Democratic Senator re-election,4651.0,10184.0,14835.0
76387,2004.0,39017,G,SEN,Republican Senator re-election,43537.0,117117.0,160654.0
76388,2006.0,39017,G,SEN,Republican Senator re-election,49443.0,65854.0,115297.0
76389,2010.0,39017,G,SEN,Republican open seat,31521.0,83453.0,114974.0
76390,2012.0,39017,G,SEN,Democratic Senator re-election,61933.0,97228.0,159161.0
76391,2016.0,39017,G,SEN,Republican Senator re-election,45307.0,117597.0,162904.0
76392,2018.0,39017,G,SEN,Democratic Senator re-election,55604.0,80106.0,135710.0
76425,2004.0,39019,G,SEN,Republican Senator re-election,4448.0,9309.0,13757.0
76426,2006.0,39019,G,SEN,Republican Senator re-election,6143.0,4908.0,11051.0
76427,2010.0,39019,G,SEN,Republican open seat,3420.0,5858.0,9278.0
76428,2012.0,39019,G,SEN,Democratic Senator re-election,5154.0,6727.0,11881.0
76429,2016.0,39019,G,SEN,Republican Senator re-election,2851.0,9011.0,11862.0
76430,2018.0,39019,G,SEN,Democratic Senator re-election,3788.0,6503.0,10291.0
76463,2004.0,39021,G,SEN,Republican Senator re-election,4737.0,13480.0,18217.0
76464,2006.0,39021,G,SEN,Republican Senator re-election,6809.0,7598.0,14407.0
76465,2010.0,39021,G,SEN,Republican open seat,3631.0,9289.0,12920.0
76466,2012.0,39021,G,SEN,Democratic Senator re-election,6565.0,10541.0,17106.0
76467,2016.0,39021,G,SEN,Republican Senator re-election,3796.0,13100.0,16896.0
76468,2018.0,39021,G,SEN,Democratic Senator re-election,5443.0,9372.0,14815.0
76501,2004.0,39023,G,SEN,Republican Senator re-election,24031.0,43383.0,67414.0
76502,2006.0,39023,G,SEN,Republican Senator re-election,26400.0,23656.0,50056.0
76503,2010.0,39023,G,SEN,Republican open seat,16774.0,27420.0,44194.0
76504,2012.0,39023,G,SEN,Democratic Senator re-election,30590.0,30216.0,60806.0
76505,2016.0,39023,G,SEN,Republican Senator re-election,18384.0,39651.0,58035.0
76506,2018.0,39023,G,SEN,Democratic Senator re-election,23525.0,24446.0,47971.0
76539,2004.0,39025,G,SEN,Republican Senator re-election,20143.0,66499.0,86642.0
76540,2006.0,39025,G,SEN,Republican Senator re-election,25333.0,39588.0,64921.0
76541,2010.0,39025,G,SEN,Republican open seat,12521.0,50072.0,62593.0
76542,2012.0,39025,G,SEN,Democratic Senator re-election,29834.0,58220.0,88054.0
76543,2016.0,39025,G,SEN,Republican Senator re-election,19062.0,74623.0,93685.0
76544,2018.0,39025,G,SEN,Democratic Senator re-election,27803.0,51918.0,79721.0
76577,2004.0,39027,G,SEN,Republican Senator re-election,3732.0,14056.0,17788.0
76578,2006.0,39027,G,SEN,Republican Senator re-election,5005.0,7687.0,12692.0
76579,2010.0,39027,G,SEN,Republican open seat,2527.0,9230.0,11757.0
76580,2012.0,39027,G,SEN,Democratic Senator re-election,5730.0,11211.0,16941.0
76581,2016.0,39027,G,SEN,Republican Senator re-election,3342.0,14311.0,17653.0
76582,2018.0,39027,G,SEN,Democratic Senator re-election,4645.0,10356.0,15001.0
76615,2004.0,39029,G,SEN,Republican Senator re-election,17869.0,30306.0,48175.0
76616,2006.0,39029,G,SEN,Republican Senator re-election,21802.0,15025.0,36827.0
76617,2010.0,39029,G,SEN,Republican open seat,12207.0,19328.0,31535.0
76618,2012.0,39029,G,SEN,Democratic Senator re-election,20382.0,21884.0,42266.0
76619,2016.0,39029,G,SEN,Republican Senator re-election,11609.0,30416.0,42025.0
76620,2018.0,39029,G,SEN,Democratic Senator re-election,13995.0,21849.0,35844.0
76653,2004.0,39031,G,SEN,Republican Senator re-election,5141.0,11696.0,16837.0
76654,2006.0,39031,G,SEN,Republican Senator re-election,7024.0,6340.0,13364.0
76655,2010.0,39031,G,SEN,Republican open seat,4098.0,7218.0,11316.0
76656,2012.0,39031,G,SEN,Democratic Senator re-election,6457.0,8037.0,14494.0
76657,2016.0,39031,G,SEN,Republican Senator re-election,3565.0,10923.0,14488.0
76658,2018.0,39031,G,SEN,Democratic Senator re-election,4680.0,7163.0,11843.0
76691,2004.0,39033,G,SEN,Republican Senator re-election,5980.0,15423.0,21403.0
76692,2006.0,39033,G,SEN,Republican Senator re-election,8227.0,8455.0,16682.0
76693,2010.0,39033,G,SEN,Republican open seat,3894.0,9272.0,13166.0
76694,2012.0,39033,G,SEN,Democratic Senator re-election,7197.0,11168.0,18365.0
76695,2016.0,39033,G,SEN,Republican Senator re-election,4113.0,13741.0,17854.0
76696,2018.0,39033,G,SEN,Democratic Senator re-election,5345.0,9149.0,14494.0
76729,2004.0,39035,G,SEN,Republican Senator re-election,303085.0,334204.0,637289.0
76730,2006.0,39035,G,SEN,Republican Senator re-election,319568.0,133235.0,452803.0
76731,2010.0,39035,G,SEN,Republican open seat,235795.0,167763.0,403558.0
76732,2012.0,39035,G,SEN,Democratic Senator re-election,427597.0,167263.0,594860.0
76733,2016.0,39035,G,SEN,Republican Senator re-election,327680.0,222125.0,549805.0
76734,2018.0,39035,G,SEN,Democratic Senator re-election,350362.0,132948.0,483310.0
76767,2004.0,39037,G,SEN,Republican Senator re-election,5901.0,19906.0,25807.0
76768,2006.0,39037,G,SEN,Republican Senator re-election,8267.0,11911.0,20178.0
76769,2010.0,39037,G,SEN,Republican open seat,3879.0,14092.0,17971.0
76770,2012.0,39037,G,SEN,Democratic Senator re-election,6649.0,17204.0,23853.0
76771,2016.0,39037,G,SEN,Republican Senator re-election,3500.0,20524.0,24024.0
76772,2018.0,39037,G,SEN,Democratic Senator re-election,5569.0,13921.0,19490.0
76805,2004.0,39039,G,SEN,Republican Senator re-election,5279.0,12778.0,18057.0
76806,2006.0,39039,G,SEN,Republican Senator re-election,6624.0,6977.0,13601.0
