"GEO_ID","NAME","H001001","H001002","H001003",
"0500000US02220","Sitka City and Borough, Alaska","4102","3545","557",
"0500000US02230","Skagway Municipality, Alaska","636","436","200",
"0500000US02240","Southeast Fairbanks Census Area, Alaska","3915","2567","1348",
"0500000US02261","Valdez-Cordova Census Area, Alaska","6102","3966","2136",
"0500000US02270","Wade Hampton Census Area, Alaska","2183","1745","438",
"0500000US02275","Wrangell City and Borough, Alaska","1428","1053","375",
"0500000US02282","Yakutat City and Borough, Alaska","450","270","180",
"0500000US02290","Yukon-Koyukuk Census Area, Alaska","4038","2217","1821",
"0500000US04001","Apache County, Arizona","32514","22771","9743",
"0500000US04003","Cochise County, Arizona","59041","50865","8176",
"0500000US04005","Coconino County, Arizona","63321","46711","16610",
"0500000US04007","Gila County, Arizona","32698","22000","10698",
"0500000US04009","Graham County, Arizona","12980","11120","1860",
"0500000US04011","Greenlee County, Arizona","4372","3188","1184",
"0500000US04012","La Paz County, Arizona","16049","9198","6851",
"0500000US04013","Maricopa County, Arizona","1639279","1411583","227696",
"0500000US04015","Mohave County, Arizona","110911","82539","28372",
"0500000US04017","Navajo County, Arizona","56938","35658","21280",
"0500000US04019","Pima County, Arizona","440909","388660","52249",
"0500000US04021","Pinal County, Arizona","159222","125590","33632",
"0500000US04023","Santa Cruz County, Arizona","18010","15437","2573",
"0500000US04025","Yavapai County, Arizona","110432","90903","19529",
"0500000US04027","Yuma County, Arizona","87850","64767","23083",
"0500000US05001","Arkansas County, Arkansas","9436","8005","1431",
"0500000US05003","Ashley County, Arkansas","10137","8765","1372",
"0500000US05005","Baxter County, Arkansas","22580","18748","3832",
"0500000US05007","Benton County, Arkansas","93084","82087","10997",
"0500000US05009","Boone County, Arkansas","16827","15120","1707",
"0500000US05011","Bradley County, Arkansas","5860","4673","1187",
"0500000US05013","Calhoun County, Arkansas","2897","2262","635",
"0500000US05015","Carroll County, Arkansas","13559","11393","2166",
"0500000US05017","Chicot County, Arkansas","5421","4579","842",
"0500000US05019","Clark County, Arkansas","10385","8783","1602",
"0500000US05021","Clay County, Arkansas","8031","6845","1186",
"0500000US05023","Cleburne County, Arkansas","15826","11078","4748",
"0500000US05025","Cleveland County, Arkansas","4064","3416","648",
"0500000US05027","Columbia County, Arkansas","11596","9759","1837",
"0500000US05029","Conway County, Arkansas","9720","8463","1257",
"0500000US05031","Craighead County, Arkansas","40515","37291","3224",
"0500000US05033","Crawford County, Arkansas","26115","23447","2668",
"0500000US05035","Crittenden County, Arkansas","21489","19026","2463",
"0500000US05037","Cross County, Arkansas","7853","7002","851",
"0500000US05039","Dallas County, Arkansas","4305","3280","1025",
"0500000US05041","Desha County, Arkansas","6261","5321","940",
"0500000US05043","Drew County, Arkansas","8408","7360","1048",
"0500000US05045","Faulkner County, Arkansas","46612","42614","3998",
"0500000US05047","Franklin County, Arkansas","8021","7037","984",
"0500000US05049","Fulton County, Arkansas","6778","5196","1582",
"0500000US05051","Garland County, Arkansas","50548","40994","9554",
"0500000US05053","Grant County, Arkansas","7758","6933","825",
"0500000US05055","Greene County, Arkansas","17892","16425","1467",
"0500000US05057","Hempstead County, Arkansas","10419","8839","1580",
"0500000US05059","Hot Spring County, Arkansas","14332","12664","1668",
"0500000US05061","Howard County, Arkansas","6238","5365","873",
"0500000US05063","Independence County, Arkansas","16187","14391","1796",
"0500000US05065","Izard County, Arkansas","7232","5731","1501",
"0500000US05067","Jackson County, Arkansas","7601","6724","877",
"0500000US05069","Jefferson County, Arkansas","33006","28873","4133",
"0500000US05071","Johnson County, Arkansas","11311","9812","1499",
"0500000US05073","Lafayette County, Arkansas","4353","3150","1203",
"0500000US05075","Lawrence County, Arkansas","8000","6938","1062",
"0500000US05077","Lee County, Arkansas","4356","3624","732",
"0500000US05079","Lincoln County, Arkansas","4860","4207","653",
"0500000US05081","Little River County, Arkansas","6460","5411","1049",
"0500000US05083","Logan County, Arkansas","10108","8704","1404",
"0500000US05085","Lonoke County, Arkansas","27239","25295","1944",
"0500000US05087","Madison County, Arkansas","7481","6174","1307",
"0500000US05089","Marion County, Arkansas","9354","7411","1943",
"0500000US05091","Miller County, Arkansas","19281","17219","2062",
"0500000US05093","Mississippi County, Arkansas","20459","17741","2718",
"0500000US05095","Monroe County, Arkansas","4455","3481","974",
"0500000US05097","Montgomery County, Arkansas","5763","4000","1763",
"0500000US05099","Nevada County, Arkansas","4563","3697","866",
"0500000US05101","Newton County, Arkansas","4664","3571","1093",
"0500000US05103","Ouachita County, Arkansas","13121(r15861)","11003(r1199)","2118",
"0500000US05105","Perry County, Arkansas","4907","4170","737",
"0500000US05107","Phillips County, Arkansas","10126","8491","1635",
"0500000US05109","Pike County, Arkansas","5580","4457","1123",
"0500000US05111","Poinsett County, Arkansas","10923","9754","1169",
"0500000US05113","Polk County, Arkansas","10002","8450","1552",
"0500000US05115","Pope County, Arkansas","25551","23353","2198",
"0500000US05117","Prairie County, Arkansas","4503","3685","818",
"0500000US05119","Pulaski County, Arkansas","175555","158772","16783",
"0500000US05121","Randolph County, Arkansas","8513","7299","1214",
"0500000US05123","St. Francis County, Arkansas","10903","9616","1287",
"0500000US05125","Saline County, Arkansas","44811","41441","3370",
"0500000US05127","Scott County, Arkansas","5193","4368","825",
"0500000US05129","Searcy County, Arkansas","4900","3574","1326",
"0500000US05131","Sebastian County, Arkansas","54651","49599","5052",
"0500000US05133","Sevier County, Arkansas","6887","5975","912",
"0500000US05135","Sharp County, Arkansas","9822","7360","2462",
"0500000US05137","Stone County, Arkansas","6712","5325","1387",
"0500000US05139","Union County, Arkansas","19653","16951","2702",
"0500000US05141","Van Buren County, Arkansas","10345","7433","2912",
"0500000US05143","Washington County, Arkansas","87808","76389","11419",
"0500000US05145","White County, Arkansas","32488","29342","3146",
"0500000US05147","Woodruff County, Arkansas","3893","3134","759",
"0500000US05149","Yell County, Arkansas","9752","8219","1533",
"0500000US06001","Alameda County, California","582549","545138","37411",
"0500000US06003","Alpine County, California","1760","497","1263",
"0500000US06005","Amador County, California","18032","14569","3463",
"0500000US06007","Butte County, California","95835","87618","8217",
"0500000US06009","Calaveras County, California","27925","18886","9039",
"0500000US06011","Colusa County, California","7883","7056","827",
"0500000US06013","Contra Costa County, California","400263","375364","24899",
"0500000US06015","Del Norte County, California","11186","9907","1279",
"0500000US06017","El Dorado County, California","88159","70223","17936",
"0500000US06019","Fresno County, California","315531","289391","26140",
"0500000US06021","Glenn County, California","10778","9800","978",
"0500000US06023","Humboldt County, California","61559","56031","5528",
"0500000US06025","Imperial County, California","56067","49126","6941",
"0500000US06027","Inyo County, California","9478","8049","1429",
"0500000US06029","Kern County, California","284367","254610","29757",
"0500000US06031","Kings County, California","43867","41233","2634",
"0500000US06033","Lake County, California","35492","26548","8944",
"0500000US06035","Lassen County, California","12710","10058","2652",
"0500000US06037","Los Angeles County, California","3445076","3241204","203872",
"0500000US06039","Madera County, California","49140","43317","5823",
"0500000US06041","Marin County, California","111214","103210","8004",
"0500000US06043","Mariposa County, California","10188","7693","2495",
"0500000US06045","Mendocino County, California","40323","34945","5378",
"0500000US06047","Merced County, California","83698","75642","8056",
"0500000US06049","Modoc County, California","5192","4064","1128",
"0500000US06051","Mono County, California","13912","5768","8144",
"0500000US06053","Monterey County, California","139048","125946","13102",
"0500000US06055","Napa County, California","54759","48876","5883",
"0500000US06057","Nevada County, California","52590","41527","11063",
"0500000US06059","Orange County, California","1048907","992781","56126",
"0500000US06061","Placer County, California","152648","132627","20021",
"0500000US06063","Plumas County, California","15566","8977","6589",
"0500000US06065","Riverside County, California","800707","686260","114447",
"0500000US06067","Sacramento County, California","555932","513945","41987",
"0500000US06069","San Benito County, California","17870","16805","1065",
"0500000US06071","San Bernardino County, California","699637","611618","88019",
"0500000US06073","San Diego County, California","1164786","1086865","77921",
"0500000US06075","San Francisco County, California","376942","345811","31131",
"0500000US06077","San Joaquin County, California","233755","215007","18748",
"0500000US06079","San Luis Obispo County, California","117315","102016","15299",
"0500000US06081","San Mateo County, California","271031","257837","13194",
"0500000US06083","Santa Barbara County, California","152834","142104","10730",
"0500000US06085","Santa Clara County, California","631920","604204","27716",
"0500000US06087","Santa Cruz County, California","104476","94355","10121",
"0500000US06089","Shasta County, California","77313","70346","6967",
"0500000US06091","Sierra County, California","2328","1482","846",
"0500000US06093","Siskiyou County, California","23910","19505","4405",
"0500000US06095","Solano County, California","152698","141758","10940",
"0500000US06097","Sonoma County, California","204572","185825","18747",
"0500000US06099","Stanislaus County, California","179503","165180","14323",
"0500000US06101","Sutter County, California","33858","31437","2421",
"0500000US06103","Tehama County, California","26987","23767","3220",
"0500000US06105","Trinity County, California","8681","6083","2598",
"0500000US06107","Tulare County, California","141696","130352","11344",
"0500000US06109","Tuolumne County, California","31244","22156","9088",
"0500000US06111","Ventura County, California","281695","266920","14775",
"0500000US06113","Yolo County, California","75054","70872","4182",
"0500000US06115","Yuba County, California","27635","24307","3328",
"0500000US08001","Adams County, Colorado","163136","153764","9372",
"0500000US08003","Alamosa County, Colorado","6554","5995","559",
"0500000US08005","Arapahoe County, Colorado","238301(r16086)","224011(r1422)","14290(r11045)",
"0500000US08007","Archuleta County, Colorado","8762","5267","3495",
"0500000US08009","Baca County, Colorado","2248","1685","563",
"0500000US08011","Bent County, Colorado","2242","1832","410",
"0500000US08013","Boulder County, Colorado","127071","119300","7771",
"0500000US08014","Broomfield County, Colorado","22646","21414","1232",
"0500000US08015","Chaffee County, Colorado","10020","7601","2419",
"0500000US08017","Cheyenne County, Colorado","975","786","189",
"0500000US08019","Clear Creek County, Colorado","5685","4208","1477",
"0500000US08021","Conejos County, Colorado","4286","3118","1168",
"0500000US08023","Costilla County, Colorado","2613","1550","1063",
"0500000US08025","Crowley County, Colorado","1559","1306","253",
"0500000US08027","Custer County, Colorado","3956","1925","2031",
"0500000US08029","Delta County, Colorado","14572","12703","1869",
"0500000US08031","Denver County, Colorado","285797(r16091)","263107(r1427)","22690(r11050)",
"0500000US08033","Dolores County, Colorado","1468","899","569",
"0500000US08035","Douglas County, Colorado","106859","102018","4841",
"0500000US08037","Eagle County, Colorado","31312","19236","12076",
"0500000US08039","Elbert County, Colorado","8939","8380","559",
"0500000US08041","El Paso County, Colorado","252852","235959","16893",
"0500000US08043","Fremont County, Colorado","19242","16582","2660",
"0500000US08045","Garfield County, Colorado","23309","20359","2950",
"0500000US08047","Gilpin County, Colorado","3560","2460","1100",
"0500000US08049","Grand County, Colorado","16061","6469","9592",
"0500000US08051","Gunnison County, Colorado","11412","6516","4896",
"0500000US08053","Hinsdale County, Colorado","1388","362","1026",
"0500000US08055","Huerfano County, Colorado","5075","3137","1938",
"0500000US08057","Jackson County, Colorado","1286","649","637",
"0500000US08059","Jefferson County, Colorado","229967","218160","11807",
"0500000US08061","Kiowa County, Colorado","805","619","186",
"0500000US08063","Kit Carson County, Colorado","3527","3038","489",
"0500000US08065","Lake County, Colorado","4271","2953","1318",
"0500000US08067","La Plata County, Colorado","25860","21100","4760",
"0500000US08069","Larimer County, Colorado","132722","120295","12427",
"0500000US08071","Las Animas County, Colorado","8217","6384","1833",
"0500000US08073","Lincoln County, Colorado","2420","1948","472",
"0500000US08075","Logan County, Colorado","8981","8047","934",
"0500000US08077","Mesa County, Colorado","62644","58095","4549",
"0500000US08079","Mineral County, Colorado","1201","355","846",
"0500000US08081","Moffat County, Colorado","6196","5465","731",
"0500000US08083","Montezuma County, Colorado","12094","10541","1553",
"0500000US08085","Montrose County, Colorado","18250","16484","1766",
"0500000US08087","Morgan County, Colorado","11490","10294","1196",
"0500000US08089","Otero County, Colorado","8969","7729","1240",
"0500000US08091","Ouray County, Colorado","3083","2022","1061",
"0500000US08093","Park County, Colorado","13947","7174","6773",
"0500000US08095","Phillips County, Colorado","2087","1819","268",
"0500000US08097","Pitkin County, Colorado","12953","8152","4801",
"0500000US08099","Prowers County, Colorado","5942","4935","1007",
"0500000US08101","Pueblo County, Colorado","69526","62972","6554",
"0500000US08103","Rio Blanco County, Colorado","3309","2647","662",
"0500000US08105","Rio Grande County, Colorado","6630","4779","1851",
"0500000US08107","Routt County, Colorado","16303","9892","6411",
"0500000US08109","Saguache County, Colorado","3843","2640","1203",
"0500000US08111","San Juan County, Colorado","756","344","412",
"0500000US08113","San Miguel County, Colorado","6638","3454","3184",
"0500000US08115","Sedgwick County, Colorado","1415","1093","322",
"0500000US08117","Summit County, Colorado","29842","11754","18088",
"0500000US08119","Teller County, Colorado","12643","9805","2838",
"0500000US08121","Washington County, Colorado","2434","1980","454",
"0500000US08123","Weld County, Colorado","96281","89349","6932",
"0500000US08125","Yuma County, Colorado","4466","3952","514",
"0500000US09001","Fairfield County, Connecticut","361221","335545","25676",
"0500000US09003","Hartford County, Connecticut","374249","350854","23395",
"0500000US09005","Litchfield County, Connecticut","87550","76640","10910",
"0500000US09007","Middlesex County, Connecticut","74837","67202","7635",
"0500000US09009","New Haven County, Connecticut","362004","334502","27502",
"0500000US09011","New London County, Connecticut","120994","107057","13937",
